# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusA1163_Genome.fasta" "-s" "0" "-a" "db/AfumigatusA1163_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_A1163.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
AFUB_099130-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	278947;279161;279807	279102;279745;279924	+;+;+	859	4696	5908	8230	4957	4259	2288	3657	3131	5009	3249	3403	3831	8646	8328	8607	2493	3954	2996	4363	2352	3641	3932	2471	2580
AFUB_099140-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	280459;281148;281506;282225	281093;281314;281617;282331	-;-;-;-	1021	34902	34461	39478	107235	63306	60502	39172	33307	42215	79934	51017	63642	34896	45150	34699	71861	74418	81278	30270	34068	47974	126311	77796	60503
AFUB_099150-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	282466;283066	283006;283754	+;+	1230	1529	1530	1250	1269	1573	1110	1046	941	1194	1194	1184	1449	1466	1480	1354	1241	1340	1292	1234	979	1360	1454	1233	1255
AFUB_099160-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	283926;286493	286398;287044	-;-	3025	10297	7601	9064	8409	10106	12838	9871	9675	10982	7529	8401	4217	12733	12471	12446	11108	7479	12937	3622	12918	8762	4111	6996	10625
AFUB_099170-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	287406;289223;289629;289806;290116;290341;290592;290924	289171;289581;289748;290065;290275;290540;290863;292290	-;-;-;-;-;-;-;-	4504	1553	3138	4061	1900	3707	4981	5187	4997	5334	2584	4271	1642	6045	4952	4803	3077	1870	3095	2172	6905	3540	902	2511	4325
AFUB_099180-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	292880;293519;293651	293466;293592;297242	+;+;+	4253	1411	2033	1794	911	1666	2007	2451	2402	2539	1222	1701	1264	3299	2883	3027	1422	1117	984	1443	2607	1694	555	1196	1778
AFUB_099190-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	297867;298679;298835	298620;298783;299187	+;+;+	1212	3209	5021	5181	7633	5005	5076	4408	4074	4431	8701	6135	6089	5108	5885	5625	4554	4024	4848	6258	3974	5494	7478	5255	4877
AFUB_099200-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	299543;300141;300825	300091;300770;301246	+;+;+	1601	3365	7001	6284	4700	6650	6945	6742	6218	7161	6021	6499	4949	7914	8223	7635	6217	5191	6255	6445	8581	8152	4288	6969	7476
AFUB_099210-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	301620;302383;303097	302321;303036;303598	-;-;-	1858	870	762	1248	1464	1518	1904	1416	1178	1505	1251	1419	967	1274	1426	1370	1369	1384	1271	1044	1515	1237	1089	1312	1370
AFUB_099220-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	303694;304068;304391;305099	304015;304334;305054;305808	-;-;-;-	1963	1701	2310	2644	1463	2203	2985	2929	2734	3108	2036	2721	2194	2744	2858	2492	2823	1947	2137	1722	2879	2421	1560	2328	2324
AFUB_099230-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	306056;307363;307623	307310;307574;307838	-;-;-	1683	212	161	210	133	200	275	163	148	194	262	218	311	161	212	152	215	292	199	242	156	167	310	339	226
AFUB_099240-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	310421;310726;310872;311040;311155;311286;311385;311649;311932;312228;312422;312524	310676;310827;310993;311109;311230;311337;311596;311870;312178;312368;312478;312553	+;+;+;+;+;+;+;+;+;+;+;+	1587	126	126	159	102	165	186	160	129	173	119	136	124	213	210	128	128	148	104	110	158	143	140	146	124
AFUB_099250-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	312647;314030	313971;314438	-;-	1734	642	770	860	832	679	991	880	867	756	673	737	532	831	897	827	703	558	607	495	841	856	436	764	838
AFUB_099260-T	scf_000010_A_fumigatus_A1163	317299	318360	-	1062	81	337	489	1333	2036	1929	2251	1759	3445	1238	1281	629	1677	1472	1887	823	305	498	295	1465	566	66	960	1245
AFUB_099270-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	320034;320328;320837;321113;321396;321656;321747	320268;320789;321054;321258;321609;321695;322329	-;-;-;-;-;-;-	1898	631	1284	1366	842	1208	1645	1696	1768	1653	1639	1922	1655	1396	1559	1467	1524	1103	861	2523	2405	2074	936	3255	2571
AFUB_099280-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	323439;324083;325203;325439	324032;325144;325365;325993	-;-;-;-	2374	587	1019	802	1159	1521	1556	1102	914	1167	2146	1517	1449	1046	1075	1034	1519	1487	1253	1168	905	852	1690	1619	1486
AFUB_099290-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	328023;328325;328819	328269;328762;329612	+;+;+	1479	381	400	443	1026	549	1174	626	594	347	1932	1426	662	359	345	871	859	524	711	590	495	245	1129	758	1009
AFUB_099300-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	329814;330309;330863;331038	330223;330795;330979;331208	-;-;-;-	1185	2713	3201	1931	3916	2541	2425	3293	3271	3313	1569	3143	2083	3253	3236	3504	2005	1886	1604	2812	3740	2979	974	1482	1920
AFUB_099310-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	331469;331615;332348;332448;332754	331557;332292;332400;332707;333442	-;-;-;-;-	1769	776	936	964	550	977	465	658	532	901	596	666	888	924	938	1153	689	765	466	838	487	758	432	888	547
AFUB_099320-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	333623;333908;334188;334517	333851;334134;334490;334534	+;+;+;+	777	595	350	440	465	385	136	137	99	278	92	101	278	332	411	377	193	357	201	122	88	165	126	216	87
AFUB_099330-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	334557;335231;335777;336273	335180;335703;336197;336455	+;+;+;+	1701	408	433	898	376	562	267	389	371	652	202	280	211	783	901	1079	344	364	294	272	271	396	74	235	255
AFUB_099340-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	336954;337076;337667	337003;337618;337907	+;+;+	834	559	898	1209	541	772	935	883	814	865	553	953	677	923	1000	917	889	748	729	545	827	878	544	1152	1053
AFUB_099350-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	338003;338881	338830;339783	-;-	1731	99	342	489	596	1132	1511	1360	1279	1383	847	1372	789	1259	1075	1087	972	523	678	618	1305	658	185	1131	1315
AFUB_099360-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	339933;340172;341248	340120;341185;341785	-;-;-	1740	574	741	1112	443	1512	2191	1741	1667	1613	832	2165	1333	967	667	542	1761	1198	1392	614	1163	756	203	1625	2093
AFUB_099370-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	342426;343672;343877	343618;343812;344101	-;-;-	1559	9096	7221	6241	6905	8047	7507	5859	5112	6645	6216	5099	4970	6108	7204	6984	9054	8857	10485	3038	3925	5709	5938	5930	5352
AFUB_099380-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	344129;344286;344575;344828	344241;344521;344751;344922	+;+;+;+	621	341	387	425	1072	642	682	483	446	456	798	773	981	471	486	342	523	775	500	591	379	446	2484	823	739
AFUB_099390-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	344935;346240	346186;346525	-;-	1538	3828	5062	5217	2302	2324	2463	4584	4079	5339	1910	1921	1553	5725	5498	5189	2102	2128	2625	3364	3918	3866	1385	1657	1802
AFUB_099400-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	346984;347531;347622	347464;347565;348882	+;+;+	1777	14265	51552	52715	9758	10210	7541	47749	39901	63356	7553	7236	5663	54174	50885	47888	7639	5953	9467	19295	29628	37515	3399	4578	5241
AFUB_099410-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	350038;350438	350366;351806	+;+	1698	595	3162	3467	1662	2369	3131	3187	2859	3362	3458	3215	2528	3002	3179	3528	2971	2410	2805	2554	2408	2765	1981	3036	2764
AFUB_099420-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	351848;352001;352195	351944;352138;352271	-;-;-	312	18	16	25	90	2	10	17	9	8	1	7	12	12	8	78	5	25	4	6	6	0	6	3	4
AFUB_099430-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	354172;354763;355312	354698;355259;355988	+;+;+	1701	106	105	178	113	229	152	145	93	214	102	101	108	90	114	214	86	76	68	52	82	118	62	95	78
AFUB_099440-T	scf_000010_A_fumigatus_A1163	356284	357092	+	809	837	615	493	1191	340	335	395	335	344	225	268	351	427	485	489	245	332	154	406	306	409	344	270	271
AFUB_099450-T	scf_000010_A_fumigatus_A1163	357816	358262	+	447	7699	3955	2803	10914	3848	5503	4097	4320	3282	8772	7332	7616	3025	3770	2916	4363	3867	4508	7041	4284	4853	21532	7721	7543
AFUB_099460-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	359437;359837;360257;360780	359781;360202;360658;361028	-;-;-;-	1362	3865	3264	3014	2791	3027	2472	3091	2547	3705	1632	2326	2117	3785	4173	4408	2540	2612	1946	1593	1998	2723	1067	1872	1670
AFUB_099470-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	361354;362890;363334	362843;363290;363434	-;-;-	1992	1157	1847	2117	1327	1452	1598	1965	1851	2304	1297	1202	1490	2342	2463	2277	1548	1703	1175	1311	1843	1741	1456	1288	1160
AFUB_099480-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	363897;364665	364620;364720	-;-	780	46	99	71	183	284	319	432	335	440	200	215	246	584	406	455	195	116	73	236	367	130	51	261	161
AFUB_099490-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	367034;367188;367585;368412	367144;367510;368320;368683	+;+;+;+	1442	157	112	98	74	170	188	196	196	178	146	213	248	161	116	93	194	165	156	233	228	257	36	306	300
AFUB_099500-T	scf_000010_A_fumigatus_A1163	368795	369637	-	843	18	17	17	28	37	29	5	17	13	27	27	37	18	43	22	42	22	31	11	11	6	2	8	6
AFUB_099510-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	370160;370530;370643;371086;371254	370461;370594;371025;371193;371403	-;-;-;-;-	1008	38	69	97	65	62	72	72	79	61	33	85	36	56	55	147	49	79	58	41	42	33	14	29	38
AFUB_099520-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	372327;373088	373039;373202	-;-	828	28	94	93	115	61	128	88	64	73	77	109	67	88	98	99	89	86	81	62	88	106	105	72	73
AFUB_099530-T	scf_000010_A_fumigatus_A1163	373489	374475	+	987	77	48	35	62	53	77	68	62	46	85	85	74	40	79	56	94	73	49	37	54	57	100	77	74
AFUB_099540-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	374491;375122;376009	375060;375948;376159	-;-;-	1548	427	446	501	1040	793	769	420	345	538	571	499	786	376	465	435	712	775	561	252	314	359	841	653	412
AFUB_099550-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	376654;376823;377308;377460	376726;377260;377380;377667	-;-;-;-	792	154	157	133	117	158	189	132	144	138	142	205	151	120	141	95	102	82	94	137	156	196	224	178	190
AFUB_099560-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	378030;379782	379732;379887	-;-	1809	4226	4905	9106	9077	10333	8662	7627	6567	9567	12021	10699	8753	5695	6575	5679	5959	6334	6836	9242	12772	15323	12145	12023	11725
AFUB_099570-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	381894;382215;382352	381997;382250;382364	+;+;+	153	92	107	106	570	62	98	49	32	43	64	92	72	50	56	180	64	151	43	105	43	24	189	61	32
AFUB_099580-T	scf_000010_A_fumigatus_A1163	382425	384191	-	1767	83	456	723	263	334	390	441	367	537	251	262	183	635	665	655	305	280	299	215	292	280	104	109	137
AFUB_099590-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	386321;387251	387189;388790	-;-	2409	3889	6443	10016	2317	2282	3669	6440	5823	7480	5284	4457	2277	7542	7569	7485	2598	1690	3172	3204	4122	5160	3120	1841	2443
AFUB_099600-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	391581;392327	392258;392587	-;-	939	2303	934	943	3229	1129	1399	834	756	715	1607	1371	1331	759	827	818	1213	1183	1467	856	698	947	2684	1351	1310
AFUB_099610-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	392881;393395	393334;394071	-;-	1131	1605	2106	3721	796	749	586	1809	1293	2887	607	417	785	3829	3246	3447	797	1089	743	759	653	967	894	466	299
AFUB_099620-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	395205;395543;395723;396126	395492;395663;396079;396253	+;+;+;+	894	685	665	691	163	189	198	378	334	448	114	128	237	647	507	508	222	200	228	261	177	228	45	45	34
AFUB_099630-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	396397;397221;397407;397663;398453	397174;397348;397616;398391;398533	-;-;-;-;-	1926	294	222	210	234	224	205	201	182	257	252	173	216	262	247	265	184	228	210	120	189	180	400	211	155
AFUB_099640-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	398682;399107	399041;399218	-;-	472	108	28	76	224	50	34	29	14	28	62	53	103	51	41	47	26	60	44	35	12	20	204	57	31
AFUB_099650-T	scf_000010_A_fumigatus_A1163	399319	401082	-	1764	10021	10032	12002	18148	8554	15372	11670	11025	9712	31947	21093	11342	9865	12015	10865	13629	7804	15733	12438	11634	13620	21284	16552	16964
AFUB_099660-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	401348;402190	402135;403247	-;-	1846	3597	2217	3103	2342	2892	2512	2582	2035	2829	4073	3226	3747	2374	2163	1947	3127	3223	3073	1520	973	1240	3439	1702	1259
AFUB_099670-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	403533;404637;404990	404585;404937;405321	+;+;+	1686	956	1391	1319	1342	1041	2036	1544	1135	1328	2326	1650	1300	1547	1650	2480	1670	1278	1200	1253	1300	1072	1236	1442	1293
AFUB_099680-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	406689;407076;407270;407369;407570;408164;408310;408755	407019;407221;407317;407516;408102;408250;408694;408921	+;+;+;+;+;+;+;+	1845	3734	7659	7793	4452	5652	5589	6620	5403	7241	4435	4093	4786	7790	7463	7360	6939	6159	5209	4615	5227	6014	4363	4797	3609
AFUB_099690-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	409110;409919	409866;409977	-;-	816	30351	44762	55146	16058	9070	9787	19868	17555	20117	15841	12643	11654	44038	38981	42174	10893	13071	9551	15923	16528	26482	32911	10260	8914
AFUB_099700-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	410829;412511	412460;413218	-;-	2340	224	545	599	520	648	684	869	728	875	590	582	669	1137	1045	1227	660	646	556	431	777	489	396	481	489
AFUB_099710-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	413885;413987	413906;417392	+;+	3428	256	563	817	259	450	710	1007	877	933	469	439	436	1392	1268	1261	475	409	230	461	991	631	301	550	493
AFUB_099720-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	417992;419687;420027;420253	419641;419975;420180;420349	-;-;-;-	2190	3367	4572	4522	3357	4372	4469	4942	4089	5750	2995	3408	3668	4701	5108	4875	4288	4611	3227	3388	5037	5337	6136	5623	4405
AFUB_099730-T	scf_000010_A_fumigatus_A1163	421578	422589	+	1012	8811	4097	2582	2849	1591	1712	2912	2457	2693	1639	2017	2456	2605	3503	2972	1397	1384	1097	5891	2927	3183	2841	1993	2219
AFUB_099740-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	425415;425545;425674;426890;427133	425489;425622;426829;427076;427477	+;+;+;+;+	1841	2474	2967	4184	1883	3151	3008	3066	2901	3792	1810	2596	1579	4346	3878	3965	2142	2048	2273	2554	4441	3870	1133	2628	3315
AFUB_099750-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	428503;428694;429457	428523;429348;429967	+;+;+	1187	115880	67102	72226	32430	25545	29125	45089	41921	46273	16230	25997	17151	57559	59796	60707	30640	32861	26274	40639	44485	53126	20359	18736	13760
AFUB_099760-T	scf_000010_A_fumigatus_A1163	430309	431118	-	810	1210	689	634	761	659	753	519	418	485	492	566	538	721	625	672	591	804	624	524	381	422	821	449	467
AFUB_099770-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	431205;431328;431885;432409	431278;431838;432297;432616	-;-;-;-	1206	295	240	208	169	175	213	211	239	273	173	198	201	289	341	325	220	195	172	263	237	250	123	143	180
AFUB_099780-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	434000;434265	434201;435088	+;+	1026	430	272	330	199	302	292	321	229	320	155	283	327	384	362	420	299	381	217	466	240	361	514	241	254
AFUB_099790-T	scf_000010_A_fumigatus_A1163	437126	438163	+	1038	105	142	150	61	97	137	73	100	125	83	116	85	111	126	129	105	93	107	83	115	109	72	109	68
AFUB_099800-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	438549;438917;439156	438834;439027;440150	+;+;+	1392	12	45	29	45	55	54	27	12	16	30	20	45	22	62	45	45	28	15	55	6	36	14	30	28
AFUB_099810-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	441217;441567	441258;442001	-;-	477	159	122	100	84	141	121	113	121	99	153	159	166	99	136	111	125	130	75	287	118	157	159	168	237
AFUB_099820-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	443858;444167;444268;444489;444655	444148;444210;444408;444597;445139	+;+;+;+;+	1070	54	128	54	25	44	66	60	67	58	40	59	44	55	108	87	65	19	25	157	215	99	42	70	104
AFUB_099830-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	445737;445874;446084	445832;446020;446431	-;-;-	591	0	0	4	2	5	0	0	0	0	0	0	10	0	0	2	0	0	0	2	0	2	0	0	3
AFUB_099840-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	446507;447008	446960;447225	-;-	672	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	0	0	0	0
AFUB_099850-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	449823;450575;450647	450520;450594;451401	+;+;+	1473	588	972	913	1442	1782	1090	882	901	850	1386	980	1746	1130	1290	1103	1714	2297	1776	1476	729	877	2802	1681	1122
AFUB_099860-T	scf_000010_A_fumigatus_A1163	454955	455308	+	354	8	3	12	5	6	4	11	2	5	4	5	11	4	9	3	12	6	7	6	1	5	11	9	5
AFUB_099870-T	scf_000010_A_fumigatus_A1163	456773	456860	+	88	0	0	0	14	2	2	1	0	0	1	3	1	0	0	1	0	3	1	0	1	2	4	0	0
AFUB_099880-T	scf_000010_A_fumigatus_A1163	457360	458869	-	1510	19241	20678	36523	21545	24133	40928	35643	33950	32853	17904	37804	17514	28764	26361	19646	42158	29602	47856	12084	29872	26032	7054	17765	22245
AFUB_099890-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	463633;464245	464178;464539	-;-	841	484	504	880	2316	1278	533	359	230	456	353	352	509	418	683	601	528	1031	676	670	506	928	590	739	561
AFUB_099900-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	465420;465881;466303;466450;466679;466888;467061	465832;466252;466397;466629;466836;467014;467194	-;-;-;-;-;-;-	1479	325	382	338	178	350	257	226	182	252	115	217	312	329	311	340	226	317	178	210	211	256	119	204	183
AFUB_099910-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	468851;469172;469444	469118;469389;469611	-;-;-	654	4	15	17	11	54	44	22	18	12	29	33	38	25	23	12	18	20	15	12	27	20	8	25	49
AFUB_099920-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	471218;471420	471228;471708	-;-	300	8	8	6	19	28	22	21	6	6	6	20	30	7	7	9	12	30	5	8	6	5	6	10	4
AFUB_099930-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	472145;472892;473207;473476	472842;473132;473424;473799	-;-;-;-	1481	20902	29562	22744	22635	57334	57658	28802	27961	26411	24583	72407	44892	30143	28425	26225	76656	61814	51439	30743	22518	15612	2785	17893	20819
AFUB_099940-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	478249;478349;478761;479186;479619	478297;478691;479134;479552;479913	-;-;-;-;-	1428	1	2	5	1	4	8	5	2	2	7	4	2	1	15	5	9	3	3	3	6	4	5	2	0
AFUB_099950-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	480492;481175;482142	481120;482082;482404	-;-;-	1800	647	1485	1670	1047	1912	1989	2044	1733	1963	1392	1831	1345	2137	1981	2016	1921	1617	1502	1504	1923	1697	980	1644	1906
AFUB_099960-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	482894;483700	483639;484877	-;-	1924	3246	2514	2438	1975	2776	3143	2440	2264	2520	1982	2508	2940	2482	2407	2235	2582	2955	2123	2574	2236	2151	1773	2762	2990
AFUB_099970-T	scf_000010_A_fumigatus_A1163	485356	486975	-	1620	1595	989	778	1023	893	938	778	744	738	684	904	608	879	1006	1002	596	619	544	568	662	821	359	636	660
AFUB_099980-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	487105;487389	487308;487732	+;+	548	769	316	265	656	236	272	227	274	237	269	240	417	170	221	209	222	283	192	320	168	223	912	303	253
AFUB_099990-T	scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163;scf_000010_A_fumigatus_A1163	488324;488827;489123;489270;490241	488761;489061;489207;490075;491683	-;-;-;-;-	3007	2200	4276	4137	3430	5542	5144	5454	5306	6482	3692	5054	2980	7391	6864	7583	3980	3236	3638	5281	6533	4638	1600	3520	5147
AFUB_100000-T	scf_000010_A_fumigatus_A1163	492289	493383	+	1095	1466	1505	1934	1159	1030	1133	1475	1220	1398	1192	1219	853	1527	1644	1468	964	1052	1022	1054	1389	1654	1015	995	1146
