# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusAf293_Genome.fasta" "-s" "0" "-a" "db/AfumigatusAf293_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_Af293.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
Afu8g01420-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	358301;359542	359463;359644	-;-	1266	745	1062	986	1083	1048	1144	867	851	1021	809	978	1473	1007	1078	1370	1108	1624	723	1254	712	1030	1534	1017	881
Afu8g01430-T	Chr8_A_fumigatus_Af293	362164	363485	-	1322	24	42	20	12	24	44	50	43	40	38	62	58	42	44	56	74	54	10	60	44	58	64	72	32
Afu8g01440-T	Chr8_A_fumigatus_Af293	363552	365031	-	1480	50	82	96	84	46	58	66	68	103	66	90	64	102	132	82	84	74	62	102	102	106	82	82	98
Afu8g01450-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	365685;365781;365890;366006;366170;366605;366985	365749;365839;365944;366097;366511;366925;367232	+;+;+;+;+;+;+	1182	52	83	51	82	85	96	87	66	97	64	110	90	45	69	62	49	58	68	82	77	33	47	56	37
Afu8g01460-T	Chr8_A_fumigatus_Af293	367339	367503	-	165	4	17	11	45	22	12	17	17	22	7	17	20	10	13	14	7	11	13	12	12	4	14	7	8
Afu8g01465-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	367645;368004;368087;368962;370613	367933;368029;368908;370556;370826	+;+;+;+;+	2946	1080	1116	739	648	982	1216	1343	1397	1421	774	1364	1120	1328	1304	1351	614	582	520	1316	1313	1162	210	634	654
Afu8g01470-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	371224;372234	372176;372874	+;+	1594	88	58	66	46	78	48	76	72	58	54	72	72	114	81	74	74	96	60	162	95	84	66	82	95
Afu8g01480-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	373557;373842;374421;374584	373749;374366;374530;376952	+;+;+;+	3197	30	34	46	17	16	30	74	30	62	77	86	48	24	30	24	84	30	26	46	58	32	42	62	79
Afu8g01485-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	377028;377778;378791	377704;378712;379419	+;+;+	2241	0	22	26	19	25	48	52	34	22	124	92	52	24	54	29	34	20	44	48	44	38	54	54	60
Afu8g01490-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	381181;381344;381531;381784;381962;382128;382233;383705	381286;381488;381729;381907;382078;382181;383687;383883	+;+;+;+;+;+;+;+	2379	0	10	8	4	0	12	10	16	6	9	16	4	6	14	20	9	4	2	4	8	9	0	8	6
Afu8g01500-T	Chr8_A_fumigatus_Af293	384745	385890	+	1146	37	45	60	16	42	35	40	26	19	10	20	23	45	49	40	20	33	23	31	24	19	2	14	17
Afu8g01510-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	386248;386535;386980	386482;386916;387106	-;-;-	744	1252	941	1040	386	362	301	593	491	708	126	266	469	1183	842	703	326	463	311	202	110	100	28	28	38
Afu8g01520-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	389430;389634;390463;394323	389577;390331;394258;394975	+;+;+;+	5295	3	4	27	8	20	26	10	8	8	18	19	6	10	18	23	28	8	24	6	18	2	4	20	14
Afu8g01530-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	395002;395525	395453;395937	-;-	865	1022	988	1287	2258	1039	2751	837	442	350	1833	1327	975	664	821	3040	2776	2319	2656	548	506	276	380	609	516
Afu8g01540-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	397237;397472;397627	397363;397580;398548	-;-;-	1158	964	2064	2878	474	774	411	1164	893	1568	298	404	594	2048	1820	2154	680	1130	542	1087	827	1119	192	336	234
Afu8g01550-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	399524;399882	399826;400635	-;-	1057	46	24	20	41	39	24	18	14	16	36	26	18	14	62	30	14	38	22	30	2	8	18	24	0
Afu8g01560-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	401474;401927;402170;402331;402525;402657;403188	401876;402121;402283;402471;402603;403118;403621	-;-;-;-;-;-;-	1828	452	668	747	340	302	324	412	364	602	343	289	412	723	637	777	366	446	281	406	282	290	412	350	259
Afu8g01570-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	403741;404121;404450	404065;404400;405229	+;+;+	1385	1542	2881	2793	918	1336	987	1813	1809	2175	884	1114	1246	2826	2683	2828	1192	1496	1175	2877	1615	2168	845	1049	1011
Afu8g01580-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	405565;405850;405948;406732;406983	405779;405891;406642;406866;407154	+;+;+;+;+	1259	509	825	702	501	691	666	1137	1104	1177	484	842	679	1029	859	994	660	441	505	1271	953	849	256	442	508
Afu8g01585-T	Chr8_A_fumigatus_Af293	407428	407543	+	116	143	90	83	29	49	49	64	81	72	39	55	50	54	41	51	54	31	28	87	53	59	13	16	32
Afu8g01590-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	407496;408595	408535;408806	-;-	1252	408	235	194	93	133	156	181	172	120	74	153	119	201	178	175	163	125	102	152	156	117	42	96	88
Afu8g01600-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	410377;410533	410480;411808	-;-	1380	58	87	75	35	61	51	36	35	75	29	32	29	72	66	82	52	76	45	21	20	41	0	39	25
Afu8g01610-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	412398;413790	412874;413933	-;-	621	11	7	8	10	11	18	4	9	7	11	0	10	5	21	8	15	25	27	8	1	11	16	5	1
Afu8g01620-T	Chr8_A_fumigatus_Af293	415780	416730	+	951	52	24	29	14	9	25	27	38	27	4	20	17	33	34	17	15	10	20	7	20	10	0	3	1
Afu8g01630-T	Chr8_A_fumigatus_Af293	424692	427187	-	2496	12	12	6	16	18	8	12	10	12	4	24	17	30	10	28	8	10	6	16	12	6	32	14	14
Afu8g01635-T	Chr8_A_fumigatus_Af293	427204	427319	+	116	0	1	0	11	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
Afu8g01637-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	427490;428505;428674	428451;428618;429008	-;-;-	1411	2	32	37	16	37	56	22	20	7	40	32	38	32	15	70	20	24	14	12	17	12	8	10	12
Afu8g01638-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	429161;429471	429408;429996	+;+	774	366	242	269	482	193	252	246	183	259	303	274	312	263	257	386	194	270	184	258	119	158	362	128	108
Afu8g01640-T	Chr8_A_fumigatus_Af293	430403	433447	-	3045	197	254	212	1115	650	3086	408	246	179	1781	1676	626	313	239	1004	1565	675	1341	262	477	98	273	905	1097
Afu8g01650-T	Chr8_A_fumigatus_Af293	437548	438116	+	569	50	24	42	86	47	124	21	28	19	86	104	81	17	7	31	55	92	66	35	22	21	110	98	72
Afu8g01660-T	Chr8_A_fumigatus_Af293	438322	438765	+	444	101	78	74	177	136	78	58	57	77	138	76	135	78	83	58	128	185	103	59	33	51	197	92	56
Afu8g01670-T	Chr8_A_fumigatus_Af293	439266	441545	-	2280	13731	16756	20170	14082	20809	23290	25815	24426	26921	15810	20106	14171	20438	18424	16862	20195	14460	18680	9634	17848	14560	4512	15289	14522
Afu8g01680-T	Chr8_A_fumigatus_Af293	444209	444568	-	360	4	20	26	47	35	61	74	84	76	83	123	65	65	54	44	54	52	29	95	100	51	77	84	102
Afu8g01690-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	444779;444975;445130	444922;445078;445256	+;+;+	375	1827	2270	2089	11065	4385	10284	6487	7786	3701	31397	20859	10035	1876	2077	1743	7477	3224	9588	5015	3585	3401	7798	7431	7339
Afu8g01700-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	445991;446945;447178	446892;447129;448858	+;+;+	2768	93	94	108	194	102	238	94	43	60	247	170	87	60	58	312	222	143	200	78	67	35	38	76	86
Afu8g01710-T	Chr8_A_fumigatus_Af293	449689	450192	+	504	3853	10262	17190	12676	12129	9732	11031	10484	12934	8674	10138	7869	10147	11619	12049	9426	10618	13238	6612	8629	11408	5427	7084	7250
Afu8g01720-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	451086;451732	451682;452479	-;-	1345	35	25	11	8	10	13	3	19	19	4	5	2	16	33	34	7	6	1	2	16	25	14	6	12
Afu8g01730-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	452524;453978;454476	453909;454413;455300	-;-;-	2647	1056	840	1057	785	686	675	639	584	720	989	853	770	801	941	798	682	822	776	835	520	892	2116	853	739
Afu8g01750-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	455680;456267;456372;456963;457140;457329;457592	456206;456321;456888;457091;457283;457527;457913	-;-;-;-;-;-;-	1893	79	178	184	203	318	280	267	230	283	226	200	236	234	291	279	219	276	134	258	298	297	206	255	206
Afu8g01760-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	460269;460855	460794;461250	+;+	922	68	86	130	30	34	30	68	110	91	32	20	56	108	133	116	32	38	42	82	66	102	36	74	94
Afu8g01770-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	461654;462232	462100;462788	+;+	1004	284	344	392	276	348	280	300	286	410	322	343	474	311	360	370	712	784	272	457	274	338	317	490	360
Afu8g01780-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	465409;466002;466670	465950;466584;466965	-;-;-	1421	1910	1652	1381	2524	2214	1925	1850	1572	1994	2257	1880	2822	1292	1682	1354	1793	2282	1830	3663	2088	2739	4603	4135	3475
Afu8g01790-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	467817;468067;468158;468299;468814	468013;468103;468228;468749;469682	+;+;+;+;+	1625	130	234	192	480	359	469	238	192	376	466	333	281	223	212	244	284	209	395	955	1168	1387	1006	1659	1922
Afu8g01795-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	471354;471558	471515;471722	+;+	327	8	2	0	7	0	1	0	5	1	0	0	2	2	2	2	0	2	2	0	0	2	2	2	0
Afu8g01800-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	471821;472085	472036;472814	+;+	946	1555	841	790	2189	1164	803	676	564	702	838	787	1130	730	885	655	812	1136	812	578	454	593	1628	663	620
Afu8g01810-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	472858;473784	473736;474142	-;-	1238	919	1601	1773	1626	1495	1272	1242	1166	1491	1371	1329	1408	1838	1807	1933	1256	1706	1549	2310	1335	1696	2118	1671	1382
Afu8g01820-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	474165;474739;475124	474661;474929;475280	-;-;-	845	301	261	287	96	111	75	165	160	206	49	56	84	295	261	243	70	135	55	177	159	183	90	94	97
Afu8g01830-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	476326;476436;477132	476385;477086;477914	+;+;+	1494	76	378	264	610	853	869	887	705	1035	677	887	707	906	818	856	597	515	275	775	854	483	257	1239	1124
Afu8g01840-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	478321;478515;478707;479022	478459;478653;478968;479324	+;+;+;+	843	633	649	571	299	519	415	467	421	528	363	495	503	501	479	450	436	584	306	459	503	725	596	693	573
Afu8g01850-T	Chr8_A_fumigatus_Af293	479435	481156	-	1722	12331	12876	13726	8337	16134	12620	16298	13756	18115	8906	14260	11328	8720	10771	10279	8714	6616	9487	4920	11317	13457	1833	4729	3989
Afu8g01860-T	Chr8_A_fumigatus_Af293	482121	483199	-	1079	2348	2379	2115	2363	3192	2866	2647	2505	2426	1473	2980	2751	1596	1652	1789	2212	2697	2162	1362	1412	1488	684	739	709
Afu8g01870-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	485104;485946;485999;486424	485869;485949;486210;486545	-;-;-;-	1104	372	436	391	354	493	565	620	547	603	461	741	663	594	660	540	322	411	235	550	500	345	303	340	346
Afu8g01890-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	488079;488690;489274;489443;489542;489713;489973	488639;489224;489394;489493;489667;489919;490076	-;-;-;-;-;-;-	1705	600	514	570	365	461	547	384	342	427	353	338	495	568	660	798	484	558	274	193	306	295	221	246	184
Afu8g01900-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	492876;493255	493188;493778	+;+	837	2108	2447	3351	710	930	614	1456	1008	2001	520	500	1020	3189	2846	2973	737	1307	593	1475	957	1347	305	200	147
Afu8g01910-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	494428;494811;495070	494778;495020;495792	+;+;+	1284	186	255	260	342	311	293	205	153	206	336	264	254	228	201	258	256	300	244	246	149	175	402	173	194
Afu8g01920-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	495889;496284	496228;496386	-;-	443	498	245	180	674	101	92	120	113	125	135	112	181	140	166	121	126	183	123	261	91	167	1107	146	56
Afu8g01930-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	497880;498904;499309;499400;499481;499671;499762;499857;499922;500028;500117	498851;499258;499339;499425;499599;499706;499806;499863;499975;500062;501411	-;-;-;-;-;-;-;-;-;-;-	2975	5762	7217	8652	6620	7400	7846	8501	8549	8661	7393	8179	4635	8974	9929	9979	6817	5207	8325	6785	9576	9601	3464	4957	6245
Afu8g01940-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	502132;502457;503066	502403;502986;505032	+;+;+	2769	578	2157	2565	737	1768	2438	2839	2613	3128	1683	1841	1736	3143	3349	2789	2203	1496	1513	1947	2417	2113	648	1583	1618
Afu8g01950-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	505322;505376;505555;505654;505918	505353;505537;505615;505868;506014	-;-;-;-;-	567	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Afu8g01960-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	506871;507561	507499;509910	+;+	2979	304	380	392	174	190	160	278	202	328	218	167	256	296	381	344	244	258	148	322	166	224	414	274	138
Afu8g01970-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	512422;512885	512830;513879	+;+	1404	416	470	663	384	383	465	418	388	432	437	285	313	332	445	384	163	204	249	506	684	712	343	235	232
Afu8g01980-T	Chr8_A_fumigatus_Af293	514099	515636	+	1538	13588	8746	4830	6944	8460	14134	6647	5720	5717	7324	8518	5388	6565	5660	5165	5892	4474	5875	6525	6146	5477	3778	5457	6063
Afu8g01990-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	516577;516787;516954;518975	516711;516881;518902;519213	+;+;+;+	2418	94	110	130	136	364	503	518	569	560	309	466	260	515	458	440	251	97	127	183	447	201	60	398	498
Afu8g02000-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	519300;520328;520512	520253;520456;520535	-;-;-	1107	184	172	159	296	290	401	273	282	319	339	316	253	305	262	203	242	265	279	145	305	231	140	280	314
Afu8g02010-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	520732;521816;522575;522873	521760;522513;522815;523488	+;+;+;+	2584	298	221	260	328	327	567	330	389	365	384	394	305	436	364	369	393	349	273	172	395	230	230	296	386
Afu8g02020-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	526063;526885;527846;528088	526814;527785;528028;528375	+;+;+;+	2124	114	183	137	86	314	724	261	154	206	234	258	190	168	106	98	320	256	179	85	106	81	36	121	102
Afu8g02030-T	Chr8_A_fumigatus_Af293	528621	529754	-	1134	521	494	628	599	366	478	462	342	481	348	322	312	452	504	552	374	362	434	507	426	609	442	398	286
Afu8g02040-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	530595;530921;531353	530867;531300;531997	+;+;+	1298	3437	2410	2635	796	859	520	1452	1180	1942	648	597	967	2414	2734	2580	949	1208	930	2353	1819	3322	1604	762	568
Afu8g02050-T	Chr8_A_fumigatus_Af293	532017	533837	-	1821	14938	8224	10930	6084	4779	4916	8316	6794	8772	6323	4874	8228	7170	9507	7516	6251	7337	5266	9879	7430	11852	13498	10533	5133
Afu8g02060-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	533910;534250;534496;534611	534204;534440;534563;534965	+;+;+;+	909	4222	5318	7592	2764	2403	1921	4145	3542	5215	1516	1967	2136	5253	5703	5394	1794	2388	2211	6626	4878	6669	1668	2825	2275
Afu8g02070-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	535064;535440;535716	535391;535671;536184	-;-;-	1029	4409	8179	10875	2107	1883	1775	6125	5068	7497	1340	1612	1548	8332	8268	8222	1571	2032	2142	6791	8408	12085	846	1620	1437
Afu8g02080-T	Chr8_A_fumigatus_Af293	537178	537243	+	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Afu8g02090-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	537432;537935;538020;538934	537887;537964;538871;539047	+;+;+;+	1452	10363	13052	17270	4828	5124	5961	11854	10372	12737	3242	5611	5226	14690	16077	15166	4616	6292	3537	14868	13850	16161	5420	5618	5372
Afu8g02100-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	539244;541586	541528;541721	-;-	2421	56	64	98	10	28	41	106	86	74	27	69	39	102	85	79	46	55	29	205	149	118	39	93	67
Afu8g02110-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	544394;545347	545187;545496	-;-	944	50	63	80	20	22	23	72	40	68	18	26	25	109	117	109	22	26	9	105	122	86	14	29	24
Afu8g02120-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	547349;547705;547837	547652;547782;548171	+;+;+	717	5742	4814	5004	853	823	968	2737	2345	2642	696	1061	1159	4528	4014	3653	684	1001	638	5333	3225	3973	947	994	1011
Afu8g02130-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	548484;548640;549288;549373;549446;550252	548572;549241;549325;549398;550207;551225	+;+;+;+;+;+	2491	799	2028	3305	657	1241	1419	2061	1917	2361	844	1315	813	3582	3816	4040	1069	778	980	1948	3044	3008	466	979	1055
Afu8g02140-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	551658;551835;552297	551786;552232;554747	+;+;+	2978	1204	1674	1188	706	1063	1509	1735	1633	1973	1191	1230	1072	2012	1889	2015	1344	922	1027	1746	2570	2134	514	2533	2281
Afu8g02150-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	555309;556073;556269;556694;556870	555974;556226;556599;556802;557016	-;-;-;-;-	1407	41	70	45	19	57	30	36	23	64	18	34	23	53	38	55	20	63	11	6	28	29	23	29	36
Afu8g02160-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	558221;559125	559096;560232	+;+	1984	54	39	65	30	74	107	64	86	96	60	77	84	67	71	82	82	75	38	104	118	80	48	240	134
Afu8g02170-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	560903;561565	561493;562362	+;+	1389	168	308	258	180	290	253	323	254	394	199	273	278	275	313	299	313	184	177	234	301	314	123	294	299
Afu8g02180-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	563485;563607;563712;563843;564027;564192;564325;564453;564629;564786;564893;564977;565064;565152;565420;565571;565780;565987;566130	563543;563640;563781;563915;564055;564256;564396;564567;564683;564820;564921;565009;565088;565353;565497;565699;565927;566065;566284	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1485	197	406	311	202	384	309	385	267	584	206	245	222	478	466	672	192	179	151	196	277	212	79	211	164
Afu8g02190-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	566915;567309	567252;569253	-;-	2283	1705	2764	2452	3485	3095	2222	2453	2065	3232	4032	2539	5470	2052	2049	2000	1591	1922	1561	2150	1256	1758	1798	2084	1513
Afu8g02200-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	570198;570343;571138	570276;571040;572443	+;+;+	2083	2632	3266	4903	4911	4568	2672	3857	2905	5089	2692	2270	3449	2874	3580	2984	3282	4041	2605	1198	1549	1756	1183	1261	892
Afu8g02210-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	572582;572974;573757	572904;573706;573891	-;-;-	1191	18	41	23	19	27	23	23	10	45	9	25	34	24	45	18	24	35	10	10	4	11	0	5	4
Afu8g02220-T	Chr8_A_fumigatus_Af293	576270	576845	+	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Afu8g02230-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	579643;579948;580169	579886;580119;580406	+;+;+	654	8	4	0	2	5	6	2	0	0	2	2	6	4	2	4	8	0	1	1	0	3	0	0	0
Afu8g02240-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	577476;577658;578990	577604;578898;579083	-;-;-	1464	0	0	0	4	2	0	0	0	0	0	0	6	2	2	2	12	0	1	0	0	0	0	0	0
Afu8g02250-T	Chr8_A_fumigatus_Af293	588789	589530	+	742	70	46	52	85	20	56	44	34	29	50	42	32	50	30	149	78	66	54	52	38	44	70	42	67
Afu8g02255-T	Chr8_A_fumigatus_Af293	605307	605422	-	116	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Afu8g02260-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	605432;605738;605932;606197;606461;606651;607133	605686;605881;606129;606411;606601;607069;607598	-;-;-;-;-;-;-	1838	10	6	6	6	8	10	2	4	8	6	14	8	12	14	12	16	28	4	8	6	6	2	4	8
Afu8g02270-T	Chr8_A_fumigatus_Af293	608288	609312	+	1025	0	4	0	2	0	2	0	1	1	0	7	6	0	1	2	4	2	1	0	3	2	3	0	2
Afu8g02280-T	Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293;Chr8_A_fumigatus_Af293	609359;610465;611532	610405;611468;611837	-;-;-	2357	21	72	60	28	57	72	49	89	90	66	79	52	147	135	121	61	29	59	67	92	42	25	48	34
